IP,Time
192.168.1.125,4.899740219116211
192.168.1.125,5.627632141113281
192.168.1.125,5.182027816772461
192.168.1.125,9.301424026489258
192.168.1.125,2.0928382873535156
192.168.1.125,12.974739074707031
192.168.1.125,10.086536407470703
192.168.1.125,5.1631927490234375
192.168.1.125,2.6912689208984375
192.168.1.125,8.376598358154297
192.168.1.125,2.924680709838867
192.168.1.125,3.2851696014404297
192.168.1.125,7.1468353271484375
192.168.1.125,9.408950805664062
192.168.1.125,4.797935485839844
192.168.1.125,6.060600280761719
192.168.1.125,5.9604644775390625
192.168.1.125,2.428293228149414
192.168.1.125,9.626150131225586
192.168.1.125,3.2656192779541016
192.168.1.125,13.704538345336914
192.168.1.125,8.497476577758789
192.168.1.125,8.437871932983398
192.168.1.125,7.821083068847656
192.168.1.125,7.377386093139648
192.168.1.125,5.5866241455078125
192.168.1.125,9.82213020324707
192.168.1.125,3.746509552001953
192.168.1.125,4.762887954711914
192.168.1.125,8.089780807495117
192.168.1.125,3.004789352416992
192.168.1.125,3.946542739868164
192.168.1.125,6.042242050170898
192.168.1.125,2.827882766723633
192.168.1.125,7.928133010864258
192.168.1.125,2.5949478149414062
192.168.1.125,4.057645797729492
192.168.1.125,5.467891693115234
192.168.1.125,5.51915168762207
192.168.1.125,4.758119583129883
192.168.1.125,13.532161712646484
192.168.1.125,2.435445785522461
192.168.1.125,4.734277725219727
192.168.1.125,12.697458267211914
192.168.1.125,3.2835006713867188
192.168.1.125,3.187894821166992
192.168.1.125,8.75711441040039
192.168.1.125,5.797386169433594
192.168.1.125,2.44903564453125
192.168.1.125,5.575656890869141
192.168.1.125,12.798309326171875
192.168.1.125,4.624843597412109
192.168.1.125,1.9223690032958984
192.168.1.125,1.9664764404296875
192.168.1.125,5.7125091552734375
192.168.1.125,8.985280990600586
192.168.1.125,7.022619247436523
192.168.1.125,4.397869110107422
192.168.1.125,10.15782356262207
192.168.1.125,8.32223892211914
192.168.1.125,3.145933151245117
192.168.1.125,1.7535686492919922
192.168.1.125,4.383563995361328
192.168.1.125,4.833459854125977
192.168.1.125,8.081674575805664
192.168.1.125,6.224155426025391
192.168.1.125,9.191274642944336
192.168.1.125,15.267372131347656
192.168.1.125,1.8706321716308594
192.168.1.125,2.6807785034179688
192.168.1.125,7.2650909423828125
192.168.1.125,4.111766815185547
192.168.1.125,2.109050750732422
192.168.1.125,2.704143524169922
192.168.1.125,11.343955993652344
192.168.1.125,9.454011917114258
192.168.1.125,1.9905567169189453
192.168.1.125,1.9876956939697266
192.168.1.125,5.730867385864258
192.168.1.125,6.196498870849609
192.168.1.125,3.635883331298828
192.168.1.125,10.857343673706055
192.168.1.125,8.470535278320312
192.168.1.125,5.694150924682617
192.168.1.125,4.066705703735352
192.168.1.125,3.6079883575439453
192.168.1.125,6.612539291381836
192.168.1.125,9.093046188354492
192.168.1.125,5.802154541015625
192.168.1.125,2.1059513092041016
192.168.1.125,8.595466613769531
192.168.1.125,7.457256317138672
192.168.1.125,5.304813385009766
192.168.1.125,9.700775146484375
192.168.1.125,7.545232772827148
192.168.1.125,8.784770965576172
192.168.1.125,13.809680938720703
192.168.1.125,2.2759437561035156
192.168.1.125,3.123760223388672
192.168.1.125,3.1626224517822266
