IP,Time
192.168.1.125,4.462957382202148
192.168.1.125,2.522706985473633
192.168.1.125,4.990577697753906
192.168.1.125,6.292104721069336
192.168.1.125,2.820730209350586
192.168.1.125,3.439188003540039
192.168.1.125,2.463102340698242
192.168.1.125,1.9578933715820312
192.168.1.125,1.7409324645996094
192.168.1.125,2.3643970489501953
192.168.1.125,1.8939971923828125
192.168.1.125,2.337932586669922
192.168.1.125,2.238035202026367
192.168.1.125,5.198478698730469
192.168.1.125,7.40361213684082
192.168.1.125,5.098581314086914
192.168.1.125,8.603334426879883
192.168.1.125,2.4466514587402344
192.168.1.125,2.774477005004883
192.168.1.125,1.8668174743652344
192.168.1.125,4.348039627075195
192.168.1.125,1.9443035125732422
192.168.1.125,9.544134140014648
192.168.1.125,6.108760833740234
192.168.1.125,5.68079948425293
192.168.1.125,6.55674934387207
192.168.1.125,2.3043155670166016
192.168.1.125,2.804279327392578
192.168.1.125,7.686853408813477
192.168.1.125,2.034902572631836
192.168.1.125,1.9061565399169922
192.168.1.125,2.13623046875
192.168.1.125,2.79998779296875
192.168.1.125,2.3725032806396484
192.168.1.125,4.174947738647461
192.168.1.125,4.021883010864258
192.168.1.125,2.227306365966797
192.168.1.125,3.360748291015625
192.168.1.125,2.043485641479492
192.168.1.125,8.371114730834961
192.168.1.125,2.0439624786376953
192.168.1.125,1.9195079803466797
192.168.1.125,2.0592212677001953
192.168.1.125,5.180120468139648
192.168.1.125,1.9075870513916016
192.168.1.125,5.155086517333984
192.168.1.125,2.4323463439941406
192.168.1.125,11.33108139038086
192.168.1.125,6.206750869750977
192.168.1.125,5.565881729125977
192.168.1.125,11.876106262207031
192.168.1.125,2.5768280029296875
192.168.1.125,1.928091049194336
192.168.1.125,2.171754837036133
192.168.1.125,2.2525787353515625
192.168.1.125,2.115488052368164
192.168.1.125,5.234003067016602
192.168.1.125,4.25410270690918
192.168.1.125,2.131223678588867
192.168.1.125,2.2573471069335938
192.168.1.125,4.802465438842773
192.168.1.125,8.850574493408203
192.168.1.125,2.611875534057617
192.168.1.125,2.2690296173095703
192.168.1.125,3.934144973754883
192.168.1.125,1.9998550415039062
192.168.1.125,4.057645797729492
192.168.1.125,2.052783966064453
192.168.1.125,2.0837783813476562
192.168.1.125,4.101753234863281
192.168.1.125,2.231597900390625
192.168.1.125,7.592439651489258
192.168.1.125,8.44430923461914
192.168.1.125,2.7735233306884766
192.168.1.125,2.243518829345703
192.168.1.125,4.523992538452148
192.168.1.125,1.9848346710205078
192.168.1.125,2.2592544555664062
192.168.1.125,1.9707679748535156
192.168.1.125,2.3832321166992188
192.168.1.125,3.0732154846191406
192.168.1.125,3.9238929748535156
192.168.1.125,5.903482437133789
192.168.1.125,2.820253372192383
192.168.1.125,2.3038387298583984
192.168.1.125,5.029916763305664
192.168.1.125,4.02069091796875
192.168.1.125,4.60505485534668
192.168.1.125,2.2611618041992188
192.168.1.125,4.158973693847656
192.168.1.125,5.488395690917969
192.168.1.125,2.086162567138672
192.168.1.125,2.016305923461914
192.168.1.125,2.4466514587402344
192.168.1.125,6.249427795410156
192.168.1.125,4.845857620239258
192.168.1.125,3.7145614624023438
192.168.1.125,1.9674301147460938
192.168.1.125,7.534265518188477
192.168.1.125,6.8721771240234375
