IP,Time
192.168.1.125,4.256486892700195
192.168.1.125,11.263608932495117
192.168.1.125,8.16035270690918
192.168.1.125,6.506204605102539
192.168.1.125,4.775047302246094
192.168.1.125,2.1507740020751953
192.168.1.125,4.750728607177734
192.168.1.125,1.7211437225341797
192.168.1.125,3.1816959381103516
192.168.1.125,6.760120391845703
192.168.1.125,5.626201629638672
192.168.1.125,2.175569534301758
192.168.1.125,8.047819137573242
192.168.1.125,24.229764938354492
192.168.1.125,3.227710723876953
192.168.1.125,12.22538948059082
192.168.1.125,4.303455352783203
192.168.1.125,2.020120620727539
192.168.1.125,2.0017623901367188
192.168.1.125,2.1157264709472656
192.168.1.125,4.339933395385742
192.168.1.125,7.1868896484375
192.168.1.125,2.0902156829833984
192.168.1.125,3.6067962646484375
192.168.1.125,2.476215362548828
192.168.1.125,12.272357940673828
192.168.1.125,7.357120513916016
192.168.1.125,2.1915435791015625
192.168.1.125,7.125377655029297
192.168.1.125,9.460210800170898
192.168.1.125,3.0553340911865234
192.168.1.125,2.7780532836914062
192.168.1.125,2.0186901092529297
192.168.1.125,2.0945072174072266
192.168.1.125,7.449150085449219
192.168.1.125,4.801511764526367
192.168.1.125,4.59599494934082
192.168.1.125,5.138874053955078
192.168.1.125,3.044605255126953
192.168.1.125,9.443998336791992
192.168.1.125,2.0339488983154297
192.168.1.125,6.267309188842773
192.168.1.125,2.2606849670410156
192.168.1.125,5.436182022094727
192.168.1.125,7.227659225463867
192.168.1.125,5.980253219604492
192.168.1.125,3.995656967163086
192.168.1.125,5.78761100769043
192.168.1.125,2.5157928466796875
192.168.1.125,8.681058883666992
192.168.1.125,21.7742919921875
192.168.1.125,2.6619434356689453
192.168.1.125,4.282712936401367
192.168.1.125,4.502534866333008
192.168.1.125,2.324342727661133
192.168.1.125,3.9801597595214844
192.168.1.125,4.331350326538086
192.168.1.125,3.1435489654541016
192.168.1.125,2.218008041381836
192.168.1.125,16.129016876220703
192.168.1.125,5.999088287353516
192.168.1.125,2.315044403076172
192.168.1.125,1.9712448120117188
192.168.1.125,2.1448135375976562
192.168.1.125,5.387306213378906
192.168.1.125,4.567384719848633
192.168.1.125,8.068323135375977
192.168.1.125,1.9841194152832031
192.168.1.125,1.8963813781738281
192.168.1.125,2.3386478424072266
192.168.1.125,8.67462158203125
192.168.1.125,2.1469593048095703
192.168.1.125,3.1304359436035156
192.168.1.125,3.312826156616211
192.168.1.125,2.349853515625
192.168.1.125,1.7180442810058594
192.168.1.125,2.4199485778808594
192.168.1.125,6.015777587890625
192.168.1.125,3.3326148986816406
192.168.1.125,2.5691986083984375
192.168.1.125,2.74658203125
192.168.1.125,4.215478897094727
192.168.1.125,10.895013809204102
192.168.1.125,10.165691375732422
192.168.1.125,1.8885135650634766
192.168.1.125,6.165027618408203
192.168.1.125,8.810758590698242
192.168.1.125,2.1772384643554688
192.168.1.125,19.94156837463379
192.168.1.125,2.664327621459961
192.168.1.125,3.573894500732422
192.168.1.125,4.462718963623047
192.168.1.125,3.2138824462890625
192.168.1.125,5.81669807434082
192.168.1.125,4.720449447631836
192.168.1.125,2.2096633911132812
192.168.1.125,2.8238296508789062
192.168.1.125,3.386974334716797
192.168.1.125,7.396221160888672
192.168.1.125,11.050939559936523
