IP,Time
192.168.1.125,5.430459976196289
192.168.1.125,4.040718078613281
192.168.1.125,2.9222965240478516
192.168.1.125,2.019643783569336
192.168.1.125,1.9214153289794922
192.168.1.125,7.769584655761719
192.168.1.125,4.956960678100586
192.168.1.125,6.492853164672852
192.168.1.125,2.3927688598632812
192.168.1.125,4.94384765625
192.168.1.125,2.4073123931884766
192.168.1.125,5.352497100830078
192.168.1.125,1.6798973083496094
192.168.1.125,6.325721740722656
192.168.1.125,2.130746841430664
192.168.1.125,1.9974708557128906
192.168.1.125,17.140626907348633
192.168.1.125,2.2246837615966797
192.168.1.125,3.288745880126953
192.168.1.125,4.455327987670898
192.168.1.125,2.440929412841797
192.168.1.125,2.196073532104492
192.168.1.125,2.0165443420410156
192.168.1.125,4.4689178466796875
192.168.1.125,3.516674041748047
192.168.1.125,2.1772384643554688
192.168.1.125,10.015726089477539
192.168.1.125,2.376079559326172
192.168.1.125,8.847951889038086
192.168.1.125,2.176046371459961
192.168.1.125,1.9695758819580078
192.168.1.125,5.063533782958984
192.168.1.125,2.9380321502685547
192.168.1.125,3.9358139038085938
192.168.1.125,4.32276725769043
192.168.1.125,4.090070724487305
192.168.1.125,1.934051513671875
192.168.1.125,1.8992424011230469
192.168.1.125,11.045694351196289
192.168.1.125,2.126455307006836
192.168.1.125,2.056598663330078
192.168.1.125,2.0334720611572266
192.168.1.125,1.9769668579101562
192.168.1.125,3.4303665161132812
192.168.1.125,8.101463317871094
192.168.1.125,2.649068832397461
192.168.1.125,2.0437240600585938
192.168.1.125,5.565643310546875
192.168.1.125,2.0439624786376953
192.168.1.125,2.1576881408691406
192.168.1.125,2.313852310180664
192.168.1.125,2.0623207092285156
192.168.1.125,4.925251007080078
192.168.1.125,3.8139820098876953
192.168.1.125,2.022266387939453
192.168.1.125,2.623319625854492
192.168.1.125,6.114006042480469
192.168.1.125,5.941867828369141
192.168.1.125,2.111673355102539
192.168.1.125,2.210378646850586
192.168.1.125,4.485845565795898
192.168.1.125,11.232137680053711
192.168.1.125,4.207849502563477
192.168.1.125,2.0873546600341797
192.168.1.125,2.110719680786133
192.168.1.125,4.062175750732422
192.168.1.125,6.645441055297852
192.168.1.125,2.0771026611328125
192.168.1.125,3.4406185150146484
192.168.1.125,1.9185543060302734
192.168.1.125,2.3937225341796875
192.168.1.125,4.176616668701172
192.168.1.125,2.7883052825927734
192.168.1.125,3.038644790649414
192.168.1.125,2.0720958709716797
192.168.1.125,5.16200065612793
192.168.1.125,2.279043197631836
192.168.1.125,4.245519638061523
192.168.1.125,6.342172622680664
192.168.1.125,3.3431053161621094
192.168.1.125,2.6307106018066406
192.168.1.125,4.4307708740234375
192.168.1.125,2.593517303466797
192.168.1.125,9.022712707519531
192.168.1.125,2.2325515747070312
192.168.1.125,4.858970642089844
192.168.1.125,4.690885543823242
192.168.1.125,1.922607421875
192.168.1.125,1.9733905792236328
192.168.1.125,1.9502639770507812
192.168.1.125,1.9123554229736328
192.168.1.125,3.8268566131591797
192.168.1.125,4.202365875244141
192.168.1.125,1.870870590209961
192.168.1.125,1.8782615661621094
192.168.1.125,2.1555423736572266
192.168.1.125,2.496957778930664
192.168.1.125,4.697084426879883
192.168.1.125,2.615690231323242
192.168.1.125,5.390167236328125
