IP,Time
192.168.1.122,12.591361999511719
192.168.1.122,3.33404541015625
192.168.1.122,1.6639232635498047
192.168.1.122,1.6541481018066406
192.168.1.122,8.014678955078125
192.168.1.122,3.3147335052490234
192.168.1.122,3.1952857971191406
192.168.1.122,12.816429138183594
192.168.1.122,8.554458618164062
192.168.1.122,4.39906120300293
192.168.1.122,7.514238357543945
192.168.1.122,2.3670196533203125
192.168.1.122,7.152080535888672
192.168.1.122,11.483907699584961
192.168.1.122,2.199411392211914
192.168.1.122,6.840229034423828
192.168.1.122,14.13273811340332
192.168.1.122,2.483367919921875
192.168.1.122,3.3423900604248047
192.168.1.122,1.623392105102539
192.168.1.122,8.861780166625977
192.168.1.122,10.119915008544922
192.168.1.122,4.034519195556641
192.168.1.122,9.020805358886719
192.168.1.122,2.3605823516845703
192.168.1.122,8.609294891357422
192.168.1.122,6.179332733154297
192.168.1.122,2.6657581329345703
192.168.1.122,2.794981002807617
192.168.1.122,11.887550354003906
192.168.1.122,4.779815673828125
192.168.1.122,11.41214370727539
192.168.1.122,5.504608154296875
192.168.1.122,2.290964126586914
192.168.1.122,1.7938613891601562
192.168.1.122,1.9421577453613281
192.168.1.122,6.931304931640625
192.168.1.122,25.576353073120117
192.168.1.122,3.412961959838867
192.168.1.122,6.3915252685546875
192.168.1.122,4.341840744018555
192.168.1.122,2.298116683959961
192.168.1.122,19.893169403076172
192.168.1.122,30.632972717285156
192.168.1.122,125.57578086853027
192.168.1.122,17.83609390258789
192.168.1.122,5.160331726074219
192.168.1.122,3.3028125762939453
192.168.1.122,1.9984245300292969
192.168.1.122,10.81705093383789
192.168.1.122,2.174854278564453
192.168.1.122,2.5010108947753906
192.168.1.122,20.93029022216797
192.168.1.122,2.043485641479492
192.168.1.122,1.8961429595947266
192.168.1.122,1.7518997192382812
192.168.1.122,4.479885101318359
192.168.1.122,2.326488494873047
192.168.1.122,16.930341720581055
192.168.1.122,10.307788848876953
192.168.1.122,12.722492218017578
192.168.1.122,4.964113235473633
192.168.1.122,14.179706573486328
192.168.1.122,7.074594497680664
192.168.1.122,15.22970199584961
192.168.1.122,2.6078224182128906
192.168.1.122,3.421783447265625
192.168.1.122,5.317449569702148
192.168.1.122,8.827924728393555
192.168.1.122,140.34223556518555
192.168.1.122,10.635614395141602
192.168.1.122,6.584644317626953
192.168.1.122,5.004644393920898
192.168.1.122,3.8619041442871094
192.168.1.122,15.144109725952148
192.168.1.122,2.1512508392333984
192.168.1.122,2.4623870849609375
192.168.1.122,8.717775344848633
192.168.1.122,15.001296997070312
192.168.1.122,10.221481323242188
192.168.1.122,10.91456413269043
192.168.1.122,3.935575485229492
192.168.1.122,3.2775402069091797
192.168.1.122,3.8175582885742188
192.168.1.122,9.824275970458984
192.168.1.122,3.814220428466797
192.168.1.122,4.682302474975586
192.168.1.122,13.864755630493164
192.168.1.122,2.5119781494140625
192.168.1.122,1.863718032836914
192.168.1.122,4.250049591064453
192.168.1.122,3.4041404724121094
192.168.1.122,1.7642974853515625
192.168.1.122,2.6617050170898438
192.168.1.122,11.064291000366211
192.168.1.122,6.867647171020508
192.168.1.122,2.89154052734375
192.168.1.122,39.7031307220459
192.168.1.122,11.8560791015625
192.168.1.122,4.353761672973633
192.168.1.125,15.336990356445312
192.168.1.125,40.14086723327637
192.168.1.125,109.79127883911133
192.168.1.125,35.87985038757324
192.168.1.125,6.358146667480469
192.168.1.125,15.711069107055664
192.168.1.125,33.946990966796875
192.168.1.125,22.922992706298828
192.168.1.125,16.089439392089844
192.168.1.125,12.588739395141602
192.168.1.125,10.138750076293945
192.168.1.125,21.3773250579834
192.168.1.125,16.426801681518555
192.168.1.125,18.16248893737793
192.168.1.125,11.248588562011719
192.168.1.125,13.261795043945312
192.168.1.125,4.826068878173828
192.168.1.125,27.231931686401367
192.168.1.125,9.129524230957031
192.168.1.125,9.106159210205078
192.168.1.125,8.208036422729492
192.168.1.125,15.194416046142578
192.168.1.125,23.834705352783203
192.168.1.125,7.063627243041992
192.168.1.125,12.086153030395508
192.168.1.125,22.680044174194336
192.168.1.125,33.70022773742676
192.168.1.125,24.094820022583008
