IP,Time
192.168.1.122,5.309104919433594
192.168.1.122,3.5555362701416016
192.168.1.122,1.7981529235839844
192.168.1.122,8.843660354614258
192.168.1.122,1.8193721771240234
192.168.1.122,3.2842159271240234
192.168.1.122,2.218484878540039
192.168.1.122,7.959604263305664
192.168.1.122,15.860557556152344
192.168.1.122,4.889011383056641
192.168.1.122,6.256103515625
192.168.1.122,2.8870105743408203
192.168.1.122,11.494874954223633
192.168.1.122,6.018638610839844
192.168.1.122,11.561393737792969
192.168.1.122,5.361318588256836
192.168.1.122,9.796857833862305
192.168.1.122,2.1178722381591797
192.168.1.122,1.8057823181152344
192.168.1.122,2.8030872344970703
192.168.1.122,3.5398006439208984
192.168.1.122,10.194540023803711
192.168.1.122,72.01290130615234
192.168.1.122,57.32131004333496
192.168.1.122,8.283138275146484
192.168.1.122,5.554676055908203
192.168.1.122,8.046865463256836
192.168.1.122,3.5080909729003906
192.168.1.122,4.568576812744141
192.168.1.122,4.065752029418945
192.168.1.122,8.810997009277344
192.168.1.122,7.165670394897461
192.168.1.122,2.7060508728027344
192.168.1.122,2.7413368225097656
192.168.1.122,1.74713134765625
192.168.1.122,10.195255279541016
192.168.1.122,37.08958625793457
192.168.1.122,117.60783195495605
192.168.1.122,22.486209869384766
192.168.1.122,3.6301612854003906
192.168.1.122,5.33747673034668
192.168.1.122,2.1703243255615234
192.168.1.122,3.0243396759033203
192.168.1.122,1.2881755828857422
192.168.1.122,1.863718032836914
192.168.1.122,7.584095001220703
192.168.1.122,21.05116844177246
192.168.1.122,8.353233337402344
192.168.1.122,2.3889541625976562
192.168.1.122,3.2973289489746094
192.168.1.122,6.40559196472168
192.168.1.122,28.627395629882812
192.168.1.122,8.764982223510742
192.168.1.122,8.291482925415039
192.168.1.122,10.163068771362305
192.168.1.122,50.40597915649414
192.168.1.122,87.08953857421875
192.168.1.122,102.30684280395508
192.168.1.122,2.9938220977783203
192.168.1.122,2.0904541015625
192.168.1.122,12.012004852294922
192.168.1.122,3.5791397094726562
192.168.1.122,7.756948471069336
192.168.1.122,2.609729766845703
192.168.1.122,14.533519744873047
192.168.1.122,34.742116928100586
192.168.1.122,5.710840225219727
192.168.1.122,4.325389862060547
192.168.1.122,7.540464401245117
192.168.1.122,3.9687156677246094
192.168.1.122,2.1903514862060547
192.168.1.122,1.8596649169921875
192.168.1.122,1.89208984375
192.168.1.122,10.466814041137695
192.168.1.122,1.8463134765625
192.168.1.122,4.459142684936523
192.168.1.122,2.7179718017578125
