IP,Time
192.168.1.125,2.866506576538086
192.168.1.125,3.436565399169922
192.168.1.125,6.492137908935547
192.168.1.125,8.658885955810547
192.168.1.125,5.308389663696289
192.168.1.125,2.7980804443359375
192.168.1.125,2.15911865234375
192.168.1.125,5.355358123779297
192.168.1.125,2.5331974029541016
192.168.1.125,9.921073913574219
192.168.1.125,10.06460189819336
192.168.1.125,9.21320915222168
192.168.1.125,4.638433456420898
192.168.1.125,4.47535514831543
192.168.1.125,4.101991653442383
192.168.1.125,2.0008087158203125
192.168.1.125,4.902839660644531
192.168.1.125,1.9714832305908203
192.168.1.125,6.167173385620117
192.168.1.125,3.2405853271484375
192.168.1.125,2.1636486053466797
192.168.1.125,4.48918342590332
192.168.1.125,6.545543670654297
192.168.1.125,4.232645034790039
192.168.1.125,5.6304931640625
192.168.1.125,2.3255348205566406
192.168.1.125,1.9598007202148438
192.168.1.125,4.486560821533203
192.168.1.125,2.0058155059814453
192.168.1.125,7.420063018798828
192.168.1.125,2.4521350860595703
192.168.1.125,2.3157596588134766
192.168.1.125,4.304170608520508
192.168.1.125,7.907867431640625
192.168.1.125,1.8489360809326172
192.168.1.125,7.231473922729492
192.168.1.125,6.318330764770508
192.168.1.125,3.276824951171875
192.168.1.125,5.278587341308594
192.168.1.125,5.356311798095703
192.168.1.125,4.334211349487305
192.168.1.125,4.309892654418945
192.168.1.125,2.363443374633789
192.168.1.125,5.340337753295898
192.168.1.125,3.348112106323242
192.168.1.125,4.415273666381836
192.168.1.125,3.846883773803711
192.168.1.125,2.1135807037353516
192.168.1.125,10.759592056274414
192.168.1.125,2.374410629272461
192.168.1.125,2.025604248046875
192.168.1.125,2.087116241455078
192.168.1.125,2.0551681518554688
192.168.1.125,3.6995410919189453
192.168.1.125,9.936332702636719
192.168.1.125,4.158973693847656
192.168.1.125,4.035234451293945
192.168.1.125,2.969026565551758
192.168.1.125,2.004861831665039
192.168.1.125,2.0761489868164062
192.168.1.125,2.7060508728027344
192.168.1.125,2.105236053466797
192.168.1.125,4.7054290771484375
192.168.1.125,3.2501220703125
192.168.1.125,10.863780975341797
192.168.1.125,8.966207504272461
192.168.1.125,5.18488883972168
192.168.1.125,2.794981002807617
192.168.1.125,2.798795700073242
192.168.1.125,3.251791000366211
192.168.1.125,5.396127700805664
192.168.1.125,4.242658615112305
192.168.1.125,1.9872188568115234
192.168.1.125,2.4871826171875
192.168.1.125,6.0787200927734375
192.168.1.125,8.927106857299805
192.168.1.125,2.4280548095703125
192.168.1.125,5.135297775268555
192.168.1.125,2.1355152130126953
192.168.1.125,2.0475387573242188
192.168.1.125,2.9761791229248047
192.168.1.125,2.1445751190185547
192.168.1.125,2.332448959350586
192.168.1.125,4.386425018310547
192.168.1.125,3.6776065826416016
192.168.1.125,2.051115036010742
192.168.1.125,6.1893463134765625
192.168.1.125,6.811857223510742
192.168.1.125,4.052639007568359
192.168.1.125,10.13326644897461
192.168.1.125,5.921840667724609
192.168.1.125,9.887933731079102
192.168.1.125,2.427339553833008
192.168.1.125,5.506038665771484
192.168.1.125,2.0017623901367188
192.168.1.125,9.463071823120117
192.168.1.125,8.025169372558594
192.168.1.125,9.931325912475586
192.168.1.125,3.171682357788086
192.168.1.125,2.538442611694336
