IP,Time
192.168.1.125,42.67168045043945
192.168.1.125,5.002021789550781
192.168.1.125,6.150722503662109
192.168.1.125,6.204843521118164
192.168.1.125,2.939462661743164
192.168.1.125,3.2510757446289062
192.168.1.125,3.1523704528808594
192.168.1.125,2.6814937591552734
192.168.1.125,3.734111785888672
192.168.1.125,5.797624588012695
192.168.1.125,8.154153823852539
192.168.1.125,4.558801651000977
192.168.1.125,10.78033447265625
192.168.1.125,2.422332763671875
192.168.1.125,5.2928924560546875
192.168.1.125,2.061128616333008
192.168.1.125,2.961874008178711
192.168.1.125,4.462718963623047
192.168.1.125,1.9986629486083984
192.168.1.125,1.9030570983886719
192.168.1.125,3.7450790405273438
192.168.1.125,1.989603042602539
192.168.1.125,6.538629531860352
192.168.1.125,6.607532501220703
192.168.1.125,2.175569534301758
192.168.1.125,1.9834041595458984
192.168.1.125,3.4401416778564453
192.168.1.125,4.095315933227539
192.168.1.125,2.060413360595703
192.168.1.125,1.962423324584961
192.168.1.125,7.192850112915039
192.168.1.125,3.0062198638916016
192.168.1.125,8.482217788696289
192.168.1.125,2.245187759399414
192.168.1.125,3.3576488494873047
192.168.1.125,7.80797004699707
192.168.1.125,6.3533782958984375
192.168.1.125,1.9669532775878906
192.168.1.125,2.148866653442383
192.168.1.125,2.1190643310546875
192.168.1.125,6.95490837097168
192.168.1.125,6.83140754699707
192.168.1.125,2.4983882904052734
192.168.1.125,2.407550811767578
192.168.1.125,5.49769401550293
192.168.1.125,5.187034606933594
192.168.1.125,1.7199516296386719
192.168.1.125,3.276824951171875
192.168.1.125,2.0868778228759766
192.168.1.125,3.398418426513672
192.168.1.125,3.4389495849609375
192.168.1.125,1.917123794555664
192.168.1.125,6.340742111206055
192.168.1.125,2.254009246826172
192.168.1.125,4.935503005981445
192.168.1.125,16.65639877319336
192.168.1.125,3.7679672241210938
192.168.1.125,2.78472900390625
192.168.1.125,2.6586055755615234
192.168.1.125,2.0720958709716797
192.168.1.125,2.989053726196289
192.168.1.125,9.808540344238281
192.168.1.125,6.857395172119141
192.168.1.125,8.481740951538086
192.168.1.125,9.85264778137207
192.168.1.125,2.200603485107422
192.168.1.125,7.784366607666016
192.168.1.125,3.005504608154297
192.168.1.125,7.866859436035156
192.168.1.125,2.7327537536621094
192.168.1.125,8.903026580810547
192.168.1.125,3.309011459350586
192.168.1.125,5.262136459350586
192.168.1.125,6.6890716552734375
192.168.1.125,2.4116039276123047
192.168.1.125,5.959510803222656
192.168.1.125,2.2873878479003906
192.168.1.125,2.444744110107422
192.168.1.125,12.610673904418945
192.168.1.125,2.131223678588867
192.168.1.125,2.4051666259765625
192.168.1.125,2.119302749633789
192.168.1.125,3.4971237182617188
192.168.1.125,3.8657188415527344
192.168.1.125,3.238677978515625
192.168.1.125,2.3763179779052734
192.168.1.125,3.540515899658203
192.168.1.125,5.784749984741211
192.168.1.125,5.3558349609375
192.168.1.125,5.561351776123047
192.168.1.125,14.454126358032227
192.168.1.125,2.5484561920166016
192.168.1.125,4.44483757019043
192.168.1.125,9.948015213012695
192.168.1.125,5.063056945800781
192.168.1.125,30.60150146484375
192.168.1.125,8.5601806640625
192.168.1.125,2.843141555786133
192.168.1.125,6.087541580200195
192.168.1.125,5.1136016845703125
