IP,Time
192.168.1.122,8.207321166992188
192.168.1.122,24.796724319458008
192.168.1.122,9.587764739990234
192.168.1.122,11.20615005493164
192.168.1.122,4.080533981323242
192.168.1.122,3.5409927368164062
192.168.1.122,16.362428665161133
192.168.1.122,19.655466079711914
192.168.1.122,7.8639984130859375
192.168.1.122,6.071805953979492
192.168.1.122,13.31782341003418
192.168.1.122,31.1279296875
192.168.1.122,11.503934860229492
192.168.1.122,135.7870101928711
192.168.1.122,11.105537414550781
192.168.1.122,22.43804931640625
192.168.1.122,4.26936149597168
192.168.1.122,11.70206069946289
192.168.1.122,5.944490432739258
192.168.1.122,18.37921142578125
192.168.1.122,7.206439971923828
192.168.1.122,6.954669952392578
192.168.1.122,4.755496978759766
192.168.1.122,3.706693649291992
192.168.1.122,8.865594863891602
192.168.1.122,18.325328826904297
192.168.1.122,3.507375717163086
192.168.1.122,3.635883331298828
192.168.1.122,4.406213760375977
192.168.1.122,8.098363876342773
192.168.1.122,1.9304752349853516
192.168.1.122,1.829385757446289
192.168.1.122,3.579854965209961
192.168.1.122,18.236637115478516
192.168.1.122,11.677742004394531
192.168.1.122,3.7212371826171875
192.168.1.122,3.6051273345947266
192.168.1.122,5.148410797119141
192.168.1.122,16.954421997070312
192.168.1.122,8.870601654052734
192.168.1.122,7.387638092041016
192.168.1.122,17.49420166015625
192.168.1.122,14.855384826660156
192.168.1.122,6.557703018188477
192.168.1.122,2.3279190063476562
192.168.1.122,1.8286705017089844
192.168.1.122,1.7669200897216797
192.168.1.122,15.12455940246582
192.168.1.122,24.38497543334961
192.168.1.122,6.895303726196289
192.168.1.122,6.848573684692383
192.168.1.122,2.70843505859375
192.168.1.122,2.1288394927978516
192.168.1.122,1.6832351684570312
192.168.1.122,43.11704635620117
192.168.1.122,109.73906517028809
192.168.1.122,9.503364562988281
192.168.1.122,23.562192916870117
192.168.1.122,10.48588752746582
192.168.1.122,4.323244094848633
192.168.1.122,5.7468414306640625
192.168.1.122,27.82440185546875
192.168.1.122,2.1452903747558594
192.168.1.122,1.9075870513916016
192.168.1.122,2.844572067260742
192.168.1.122,1.8677711486816406
192.168.1.122,6.609201431274414
192.168.1.122,12.565851211547852
192.168.1.122,4.651784896850586
192.168.1.122,4.7740936279296875
192.168.1.122,8.671045303344727
192.168.1.122,12.474775314331055
192.168.1.122,5.730867385864258
192.168.1.122,2.2706985473632812
192.168.1.122,38.67745399475098
192.168.1.122,11.151552200317383
192.168.1.122,16.83783531188965
192.168.1.122,14.661312103271484
192.168.1.122,5.776405334472656
192.168.1.122,2.6476383209228516
192.168.1.122,2.5780200958251953
192.168.1.122,4.148006439208984
192.168.1.122,18.61405372619629
192.168.1.122,12.155532836914062
192.168.1.122,5.558967590332031
192.168.1.122,9.897232055664062
192.168.1.122,9.117603302001953
192.168.1.122,7.352590560913086
192.168.1.122,12.764453887939453
192.168.1.122,6.465673446655273
192.168.1.122,6.718158721923828
192.168.1.122,2.7589797973632812
192.168.1.122,1.756429672241211
192.168.1.122,1.7876625061035156
192.168.1.122,69.21577453613281
192.168.1.122,83.65821838378906
192.168.1.122,2.9854774475097656
192.168.1.122,5.09953498840332
192.168.1.122,7.483720779418945
192.168.1.125,532.3607921600342
192.168.1.125,143.06282997131348
192.168.1.125,114.35389518737793
192.168.1.125,36.699771881103516
192.168.1.125,142.2123908996582
192.168.1.125,42.71078109741211
192.168.1.125,19.65928077697754
192.168.1.125,55.50098419189453
192.168.1.125,139.0550136566162
192.168.1.125,61.18607521057129
192.168.1.125,25.479555130004883
192.168.1.125,39.702415466308594
192.168.1.125,74.86915588378906
192.168.1.125,157.73582458496094
192.168.1.125,109.13634300231934
192.168.1.125,99.03216361999512
192.168.1.125,145.74837684631348
192.168.1.125,126.79076194763184
192.168.1.125,381.7274570465088
192.168.1.125,401.8282890319824
192.168.1.125,193.46022605895996
192.168.1.125,48.180341720581055
192.168.1.125,81.53748512268066
192.168.1.125,93.0025577545166
192.168.1.125,46.38409614562988
192.168.1.125,77.5456428527832
192.168.1.125,35.52746772766113
192.168.1.125,44.399261474609375
192.168.1.125,86.55810356140137
192.168.1.125,73.87495040893555
192.168.1.125,45.97616195678711
192.168.1.125,118.13688278198242
192.168.1.125,98.602294921875
192.168.1.125,103.87325286865234
192.168.1.125,81.817626953125
192.168.1.125,57.8608512878418
192.168.1.125,163.10620307922363
192.168.1.125,159.27743911743164
192.168.1.125,23.69976043701172
192.168.1.125,26.285409927368164
192.168.1.125,59.557437896728516
192.168.1.125,35.29238700866699
192.168.1.125,42.558908462524414
192.168.1.125,59.33046340942383
192.168.1.125,53.32446098327637
192.168.1.125,163.70534896850586
192.168.1.125,177.7963638305664
192.168.1.125,12.543678283691406
192.168.1.125,34.87825393676758
192.168.1.125,11.977434158325195
192.168.1.125,22.59063720703125
192.168.1.125,28.368473052978516
192.168.1.125,40.784597396850586
192.168.1.125,9.153366088867188
192.168.1.125,30.086755752563477
192.168.1.125,20.32017707824707
192.168.1.125,61.03944778442383
192.168.1.125,21.10147476196289
192.168.1.125,13.560771942138672
192.168.1.125,47.5921630859375
192.168.1.125,19.280672073364258
192.168.1.125,25.058507919311523
192.168.1.125,10.223150253295898
192.168.1.125,13.067960739135742
192.168.1.125,72.02506065368652
192.168.1.125,222.03707695007324
192.168.1.125,31.400203704833984
192.168.1.125,41.29648208618164
192.168.1.125,22.7968692779541
192.168.1.125,25.554418563842773
192.168.1.125,54.076194763183594
192.168.1.125,53.27582359313965
192.168.1.125,35.48288345336914
192.168.1.125,26.766300201416016
192.168.1.125,33.67471694946289
192.168.1.125,115.52000045776367
192.168.1.125,53.05933952331543
192.168.1.125,12.801170349121094
192.168.1.125,43.67780685424805
192.168.1.125,57.11197853088379
192.168.1.125,18.599987030029297
192.168.1.125,135.8013153076172
192.168.1.125,38.90800476074219
192.168.1.125,17.521381378173828
192.168.1.125,34.6217155456543
192.168.1.125,21.519184112548828
192.168.1.125,27.298927307128906
192.168.1.125,16.82758331298828
192.168.1.125,43.16878318786621
192.168.1.125,43.508291244506836
192.168.1.125,11.785507202148438
192.168.1.125,44.36779022216797
192.168.1.125,31.422853469848633
192.168.1.125,15.722036361694336
192.168.1.125,43.744802474975586
192.168.1.125,222.5651741027832
192.168.1.125,36.614179611206055
192.168.1.125,52.41727828979492
192.168.1.125,141.16835594177246
192.168.1.125,33.4773063659668
